tick,entity_total,Arctic Fox,Bear,Boar,Camel,Crocodile,Deer,Elk,Faeling,Fish,Fox,Frog,Hawk,Jaguar,Lizard,Monkey,Musk Ox,Parrot,Penguin,Polar Bear,Rabbit,Scorpion,Sectid,Shark,Shroomer,Snake,Tapir,Turtle,Wolf,stat_total,stat_Arctic Fox,stat_Bear,stat_Boar,stat_Camel,stat_Crocodile,stat_Deer,stat_Elk,stat_Faeling,stat_Fish,stat_Fox,stat_Frog,stat_Hawk,stat_Jaguar,stat_Lizard,stat_Monkey,stat_Musk Ox,stat_Parrot,stat_Penguin,stat_Polar Bear,stat_Rabbit,stat_Scorpion,stat_Sectid,stat_Shark,stat_Shroomer,stat_Snake,stat_Tapir,stat_Turtle,stat_Wolf
22100,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,21,0,0,15,0,0,0,0,0,0,0,0,7488,700,0,0,1477,0,673,869,1,0,1,0,796,0,0,3,863,1,0,0,4,0,44,0,0,1493,17,21,525
22200,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,21,0,0,15,0,0,0,0,0,0,0,0,7470,726,0,0,1469,0,684,861,1,0,1,0,797,0,0,4,860,1,0,0,5,0,48,0,0,1468,16,20,509
22300,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,21,0,0,15,0,0,0,0,0,0,0,0,7407,748,0,0,1464,0,670,819,1,0,1,0,811,0,0,5,833,1,0,0,3,0,52,0,0,1461,16,21,501
22400,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,21,0,0,15,0,0,0,0,0,0,0,0,7238,729,0,0,1474,0,680,802,1,0,1,0,767,0,0,4,835,0,0,0,3,0,46,0,0,1377,16,21,482
22500,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,21,0,0,15,0,0,0,0,0,0,0,0,7084,695,0,0,1489,0,682,805,1,0,1,0,736,0,0,4,823,0,0,0,1,0,42,0,0,1315,18,22,450
22600,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,20,0,0,15,0,0,0,0,0,0,0,0,7141,695,0,0,1461,0,672,835,1,0,1,0,760,0,0,4,846,0,0,0,1,0,45,0,0,1316,19,23,462
22700,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,20,0,0,15,0,0,0,0,0,0,0,0,7297,721,0,0,1452,0,669,829,1,0,1,0,797,0,0,3,856,0,0,0,1,0,36,0,0,1394,19,24,494
22800,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,20,0,0,15,0,0,0,0,0,0,0,0,7532,759,0,0,1463,0,658,848,1,0,1,0,851,0,0,3,881,0,0,0,0,0,55,0,0,1441,20,27,524
22900,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,25,0,0,14,0,0,0,0,0,0,0,0,7506,783,0,0,1464,0,634,821,1,0,1,0,843,0,0,3,878,0,0,0,0,0,60,0,0,1436,19,27,536
23000,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,25,0,0,14,0,0,0,0,0,0,0,0,7408,776,0,0,1469,0,650,818,1,0,1,0,822,0,0,3,854,0,0,0,0,0,53,0,0,1406,19,26,510
23100,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,25,0,0,14,0,0,0,0,0,0,0,0,7184,711,0,0,1476,0,638,816,1,0,1,0,791,0,0,3,833,0,0,0,0,0,47,0,0,1330,19,23,495
23200,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,25,0,0,14,0,0,0,0,0,0,0,0,7039,669,0,0,1459,0,656,849,1,0,1,0,755,0,0,2,827,0,0,0,0,0,40,0,0,1274,18,20,468
23300,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,24,0,0,14,0,0,0,0,0,0,0,0,7107,671,0,0,1483,0,645,840,1,0,1,0,765,0,0,2,852,2,0,0,0,0,40,0,0,1283,18,23,481
23400,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,22,0,0,14,0,0,0,0,0,0,0,0,7261,710,0,0,1458,0,660,828,1,0,1,0,810,0,0,2,872,4,0,0,0,0,44,0,0,1322,18,24,507
23500,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,22,0,0,14,0,0,0,0,0,0,0,0,7485,757,0,0,1448,0,649,838,1,0,1,0,883,0,0,5,863,2,0,0,0,0,48,0,0,1398,15,23,554
23600,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,22,0,0,14,0,0,0,0,0,0,0,0,7513,755,0,0,1475,0,651,827,1,0,1,0,899,0,0,5,856,1,0,0,0,0,46,0,0,1415,16,22,543
23700,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,21,0,0,14,0,0,0,0,0,0,0,0,7417,744,0,0,1477,0,640,817,1,0,1,0,877,0,0,5,849,2,0,0,0,0,50,0,0,1397,15,22,520
23800,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,21,0,0,14,0,0,0,0,0,0,0,0,7287,703,0,0,1472,0,667,814,1,0,1,0,841,0,0,3,860,1,0,0,2,0,42,0,0,1371,18,21,470
23900,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,21,0,0,14,0,0,0,0,0,0,0,0,7260,695,0,0,1474,0,677,816,1,0,1,0,840,0,0,3,849,1,0,0,2,0,44,0,0,1350,17,21,469
24000,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,26,0,0,14,0,0,0,0,0,0,0,0,7260,701,0,0,1458,0,685,829,1,0,1,0,819,0,0,3,863,1,0,0,2,0,50,0,0,1325,18,22,482
24100,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,26,0,0,13,0,0,0,0,0,0,0,0,7406,716,0,0,1483,0,673,844,1,0,1,0,872,0,0,4,866,0,0,0,3,0,64,0,0,1330,18,22,509
24200,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,26,0,0,13,0,0,0,0,0,0,0,0,7468,724,0,0,1473,0,647,831,1,0,1,0,909,0,0,4,883,0,0,0,1,0,61,0,0,1360,18,24,531
24300,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,26,0,0,13,0,0,0,0,0,0,0,0,7484,719,0,0,1461,0,657,824,1,0,1,0,933,0,0,4,893,0,0,0,1,0,41,0,0,1371,19,24,535
24400,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,26,0,0,13,0,0,0,0,0,0,0,0,7343,708,0,0,1469,0,652,813,1,0,1,0,925,0,0,3,878,0,0,0,1,0,35,0,0,1340,19,25,473
24500,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,24,0,0,13,0,0,0,0,0,0,0,0,7273,710,0,0,1492,0,667,790,1,0,1,0,891,0,0,2,859,2,0,0,0,0,44,0,0,1322,18,23,451
24600,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,24,0,0,13,0,0,0,0,0,0,0,0,7244,703,0,0,1476,0,682,826,1,0,1,0,897,0,0,4,815,1,0,0,0,0,49,0,0,1297,18,25,449
24700,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,24,0,0,13,0,0,0,0,0,0,0,0,7244,706,0,0,1476,0,679,822,1,0,1,0,879,0,0,4,830,0,0,0,0,0,58,0,0,1277,18,25,468
24800,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,24,0,0,13,0,0,0,0,0,0,0,0,7392,716,0,0,1465,0,653,838,1,0,1,0,922,0,0,4,874,0,0,0,0,0,73,0,0,1308,18,24,495
24900,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,24,0,0,13,0,0,0,0,0,0,0,0,7517,721,0,0,1462,0,650,850,1,0,1,0,955,0,0,4,887,0,0,0,0,0,59,0,0,1355,19,24,529
25000,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,22,0,0,13,0,0,0,0,0,0,0,0,7624,726,0,0,1475,0,664,838,1,0,1,0,975,0,0,4,904,1,0,0,0,0,45,0,0,1411,18,24,537
25100,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,25,0,0,13,0,0,0,0,0,0,0,0,7598,731,0,0,1481,0,664,844,1,0,1,0,977,0,0,4,889,2,0,0,0,0,45,0,0,1400,18,25,516
25200,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,24,0,0,13,0,0,0,0,0,0,0,0,7525,723,0,0,1482,0,675,865,1,0,1,0,975,0,0,3,867,2,0,0,0,0,44,0,0,1353,17,26,491
25300,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,24,0,0,13,0,0,0,0,0,0,0,0,7382,701,0,0,1450,0,665,836,1,0,1,0,962,0,0,2,872,1,0,0,0,0,56,0,0,1317,17,23,478
25400,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,24,0,0,13,0,0,0,0,0,0,0,0,7326,692,0,0,1466,0,657,813,1,0,1,0,944,0,0,2,868,0,0,0,0,0,63,0,0,1281,17,23,498
25500,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,24,0,0,13,0,0,0,0,0,0,0,0,7292,692,0,0,1485,0,641,788,1,0,1,0,925,0,0,2,867,0,0,0,0,0,63,0,0,1270,17,23,517
25600,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,22,0,0,13,0,0,0,0,0,0,0,0,7241,707,0,0,1452,0,623,816,1,0,1,0,910,0,0,2,849,3,0,0,0,0,51,0,0,1274,18,23,511
25700,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,22,0,0,13,0,0,0,0,0,0,0,0,7232,698,0,0,1473,0,627,841,1,0,1,0,900,0,0,3,837,3,0,0,0,0,44,0,0,1283,18,24,479
25800,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,27,0,0,13,0,0,0,0,0,0,0,0,7267,699,0,0,1501,0,632,852,1,0,1,0,912,0,0,3,844,5,0,0,0,0,37,0,0,1292,18,23,447
25900,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,27,0,0,13,0,0,0,0,0,0,0,0,7324,717,0,0,1455,0,687,841,1,0,1,0,923,0,0,3,868,3,0,0,0,0,44,0,0,1299,18,24,440
26000,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,27,0,0,13,0,0,0,0,0,0,0,0,7402,745,0,0,1444,0,664,818,1,0,1,0,962,0,0,4,881,1,0,0,0,0,58,0,0,1311,20,25,467
26100,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,28,0,0,13,0,0,0,0,0,0,0,0,7483,749,0,0,1477,0,686,813,1,0,1,0,964,0,0,5,884,4,0,0,0,0,67,0,0,1307,19,26,480
26200,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,27,0,0,13,0,0,0,0,0,0,0,0,7416,716,0,0,1484,0,659,817,1,0,1,0,961,0,0,4,873,3,0,0,0,0,58,0,0,1290,19,25,505
26300,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,27,0,0,13,0,0,0,0,0,0,0,0,7340,686,0,0,1464,0,645,841,1,0,1,0,955,0,0,4,863,2,0,0,0,0,41,0,0,1308,19,24,486
26400,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,27,0,0,13,0,0,0,0,0,0,0,0,7302,674,0,0,1480,0,636,853,1,0,1,0,961,0,0,4,854,2,0,0,0,0,37,0,0,1288,17,23,471
26500,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,26,0,0,13,0,0,0,0,0,0,0,0,7275,671,0,0,1485,0,624,851,1,0,1,0,940,0,0,3,856,2,0,0,0,0,44,0,0,1282,17,24,474
26600,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,26,0,0,13,0,0,0,0,0,0,0,0,7291,671,0,0,1469,0,648,856,1,0,1,0,927,0,0,4,875,2,0,0,0,0,43,0,0,1273,18,25,478
