tick,entity_total,Arctic Fox,Bear,Boar,Camel,Crocodile,Deer,Elk,Faeling,Fish,Fox,Frog,Hawk,Jaguar,Lizard,Monkey,Musk Ox,Parrot,Penguin,Polar Bear,Rabbit,Scorpion,Sectid,Shark,Shroomer,Snake,Tapir,Turtle,Wolf,stat_total,stat_Arctic Fox,stat_Bear,stat_Boar,stat_Camel,stat_Crocodile,stat_Deer,stat_Elk,stat_Faeling,stat_Fish,stat_Fox,stat_Frog,stat_Hawk,stat_Jaguar,stat_Lizard,stat_Monkey,stat_Musk Ox,stat_Parrot,stat_Penguin,stat_Polar Bear,stat_Rabbit,stat_Scorpion,stat_Sectid,stat_Shark,stat_Shroomer,stat_Snake,stat_Tapir,stat_Turtle,stat_Wolf
100,1148,12,4,18,42,9,106,92,0,67,18,59,13,6,75,59,60,42,52,5,98,9,59,7,116,10,53,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,1168,13,4,20,43,9,108,97,0,70,18,63,13,7,81,61,61,42,50,5,93,9,55,7,115,10,56,32,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,1176,13,4,22,43,9,110,98,0,65,18,63,13,7,82,66,62,45,50,5,93,9,52,7,114,10,58,32,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,1182,13,4,22,45,9,110,99,0,63,18,62,13,7,83,68,65,45,48,5,96,9,48,7,116,10,59,32,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,1193,13,4,26,47,9,111,101,4,65,18,59,13,7,85,68,65,48,47,5,96,9,43,7,115,10,59,32,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,1220,13,4,26,49,9,115,102,4,67,18,56,13,7,85,73,66,52,47,5,105,9,41,7,118,10,60,32,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,1286,14,4,26,51,9,125,107,4,81,18,54,13,7,98,78,67,55,52,5,110,9,40,7,116,10,66,33,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,1327,15,4,28,53,10,129,112,4,87,18,55,13,7,102,82,68,57,51,5,111,9,40,5,120,10,71,34,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,1376,15,4,30,54,10,132,116,4,87,17,68,14,7,119,87,68,59,53,5,112,9,38,5,119,10,73,34,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,1392,15,4,30,56,10,135,119,4,87,17,70,14,7,120,91,69,59,53,5,110,9,38,5,120,10,73,35,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,1440,15,4,33,60,10,135,124,4,93,17,73,15,8,127,94,71,64,52,5,116,9,38,4,122,10,74,36,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,1440,15,4,32,60,10,135,124,4,90,17,72,15,8,126,95,72,67,53,5,114,9,37,4,123,10,75,37,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,1466,15,4,32,62,10,134,124,4,91,17,78,15,8,132,100,74,71,55,5,114,9,36,3,122,10,76,38,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,1488,15,4,36,61,10,140,127,4,90,17,75,15,8,134,105,74,72,57,5,116,9,30,3,127,11,77,39,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,1517,15,4,36,61,10,143,129,4,97,17,73,15,9,138,109,76,74,59,5,124,9,28,3,125,11,77,39,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,1553,15,4,42,61,10,146,130,4,95,17,78,15,9,143,106,77,81,66,5,127,9,28,3,128,11,77,39,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,1602,15,4,48,62,10,149,134,4,105,17,81,16,9,155,106,77,84,64,5,133,9,28,3,130,11,77,39,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,1621,15,4,54,63,10,148,135,4,104,17,83,17,9,158,109,77,86,62,5,135,9,28,3,131,11,78,39,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,1616,15,4,53,63,10,147,135,4,104,17,81,17,9,157,109,79,86,62,5,133,9,28,3,131,11,78,39,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,1648,15,4,59,68,10,150,135,4,109,17,80,17,9,161,109,81,88,66,5,133,9,28,3,131,11,80,39,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,1670,15,4,59,68,10,156,138,4,108,17,78,17,9,164,112,82,91,66,5,137,9,26,3,130,11,84,39,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,1688,15,4,63,68,10,157,138,4,107,17,76,17,9,164,115,82,94,70,5,136,9,25,3,137,11,85,39,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,1690,15,4,65,68,10,156,138,4,106,17,73,17,9,168,116,83,97,69,5,138,9,22,3,134,11,85,40,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400,1701,15,4,65,69,10,157,142,4,104,17,76,17,10,168,116,83,98,69,5,139,9,21,3,136,11,85,40,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,1728,15,4,67,69,10,157,141,4,103,17,90,16,10,170,118,83,101,69,5,143,9,22,2,138,11,86,40,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,1744,15,4,69,68,10,157,147,4,103,17,88,15,10,173,120,86,107,71,5,139,9,20,2,139,11,87,40,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,1767,14,4,69,69,10,159,149,4,106,17,87,15,10,175,123,86,107,74,5,139,9,20,2,146,11,89,41,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800,1789,14,4,69,70,10,161,148,3,106,17,89,14,11,182,124,87,106,80,5,143,9,17,2,148,11,91,41,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900,1797,14,4,70,71,10,161,152,3,106,17,86,15,11,182,126,89,106,80,5,144,9,14,2,150,11,91,41,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,1798,14,4,77,70,10,160,153,3,105,17,83,15,11,180,125,91,107,81,5,145,9,10,2,150,11,91,42,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100,1801,14,4,77,71,10,160,152,3,102,17,82,14,12,178,124,91,112,85,5,144,9,10,2,149,11,91,45,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200,1822,13,4,80,71,10,157,152,3,102,17,87,14,12,185,127,91,112,86,5,145,9,8,2,153,11,93,47,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,1819,13,4,81,73,10,158,154,4,99,15,85,14,12,185,125,92,112,88,5,144,9,8,2,152,11,93,45,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400,1844,11,4,81,73,10,158,158,4,97,15,89,14,12,190,127,93,115,94,5,144,9,8,2,156,11,94,45,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500,1885,8,4,81,77,10,164,160,4,110,15,87,13,13,199,132,94,118,96,5,146,9,8,3,155,11,95,44,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,1891,6,4,81,75,10,163,161,4,110,14,87,13,13,206,135,94,121,96,5,146,9,8,3,154,11,95,44,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3700,1915,5,4,97,76,10,163,162,4,109,14,86,12,13,206,135,95,123,98,5,148,9,7,3,157,11,95,45,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3800,1934,5,4,99,82,10,163,160,4,108,12,89,11,13,204,138,96,128,101,5,149,9,7,3,157,11,98,45,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,1938,3,4,99,82,10,165,162,4,109,12,86,11,14,207,138,96,128,102,5,148,9,7,2,158,11,100,44,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,1949,3,4,99,84,10,166,164,4,114,11,82,11,14,209,137,98,128,103,5,149,9,5,2,163,11,101,44,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4100,1976,3,4,99,86,10,168,166,4,113,10,87,10,14,206,139,99,133,108,5,155,9,5,2,166,11,101,45,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4200,1987,3,4,99,86,10,170,168,4,112,10,94,9,14,205,142,99,132,110,5,154,9,5,2,166,11,101,45,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300,1995,3,4,99,86,9,171,170,4,112,10,93,9,14,208,142,99,138,109,5,154,9,3,2,166,11,101,46,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,2005,3,4,103,86,9,172,170,4,111,9,93,9,14,210,141,100,139,108,5,156,9,3,2,169,11,101,45,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,2025,3,4,103,86,9,174,171,4,111,9,97,9,14,211,145,100,142,107,5,156,9,3,2,176,11,102,43,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4600,2029,3,4,105,87,9,175,169,4,110,9,97,9,14,212,144,101,146,106,6,154,9,3,2,176,11,103,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700,2047,3,4,105,87,9,174,173,4,108,8,98,9,15,212,148,103,148,108,6,157,9,3,2,177,11,106,43,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4800,2064,2,4,109,88,9,177,176,4,106,8,98,9,15,214,149,105,150,109,6,157,9,2,2,178,11,106,44,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4900,2068,2,4,111,90,9,178,179,4,106,7,99,9,15,213,149,104,147,108,6,158,9,1,2,180,11,106,45,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,2093,3,4,115,91,9,184,182,4,106,6,98,9,16,214,151,104,156,108,6,158,9,1,2,182,11,105,44,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100,2112,3,4,117,92,9,185,183,4,106,6,98,9,17,217,150,104,162,112,6,157,9,1,2,183,11,106,44,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5200,2121,3,4,117,92,9,186,185,4,102,6,98,9,16,216,152,104,163,113,6,158,9,1,2,188,11,107,46,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5300,2130,3,4,120,92,9,186,186,4,102,6,96,9,16,217,156,104,163,112,6,156,9,1,2,189,10,109,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5400,2145,3,4,120,93,9,190,186,4,101,6,96,9,16,214,158,107,165,113,6,155,9,1,2,195,8,111,51,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500,2152,3,4,120,94,8,192,187,4,101,6,96,9,16,215,157,107,166,113,6,155,9,1,3,197,8,111,51,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5600,2173,3,4,120,94,8,194,192,4,101,6,96,9,17,216,160,106,170,113,6,156,9,1,3,201,8,111,51,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5700,2187,3,4,120,97,8,196,193,4,101,6,96,9,17,215,162,106,173,114,6,157,8,1,3,202,8,113,51,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5800,2205,3,4,120,100,8,199,193,4,101,6,100,8,17,217,163,107,176,117,6,160,8,1,3,200,8,114,48,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5900,2215,3,4,121,101,8,199,193,4,100,5,100,9,17,220,165,107,177,116,6,162,8,1,3,203,7,114,48,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,2242,4,4,125,105,8,205,196,4,100,5,100,8,17,219,164,108,180,119,6,165,7,1,3,206,7,115,48,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6100,2254,4,4,131,105,8,207,197,4,99,5,100,8,17,224,164,107,182,119,6,159,7,0,3,211,6,116,48,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6200,2270,4,4,132,105,8,211,198,4,98,4,100,8,18,223,164,108,186,120,7,158,6,0,3,215,6,117,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6300,2285,4,4,132,107,7,210,197,4,98,4,100,8,18,229,164,116,186,121,7,156,6,0,3,217,6,117,51,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6400,2296,4,4,132,106,7,211,200,4,97,4,100,8,18,231,165,117,184,123,7,153,6,0,3,223,6,118,52,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500,2315,4,4,139,106,7,210,202,4,97,3,100,8,19,233,167,117,186,121,7,157,5,0,4,225,6,119,52,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6600,2333,4,4,140,109,6,214,203,4,97,3,99,8,18,237,169,117,186,120,7,158,5,0,4,231,6,119,52,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6700,2339,4,4,140,110,6,215,204,4,96,3,99,7,18,236,170,117,188,121,6,159,4,0,4,235,6,118,52,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6800,2351,4,4,139,112,6,217,205,4,96,3,99,7,18,236,172,118,189,123,6,159,4,0,4,237,5,120,52,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6900,2369,4,4,142,113,5,218,207,4,96,3,99,7,18,241,175,118,192,125,6,160,3,0,4,237,4,120,52,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,2371,4,4,145,114,5,219,207,4,96,3,99,7,18,241,175,119,193,123,6,158,3,0,4,236,4,120,52,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7100,2384,4,3,145,114,5,219,209,4,96,3,99,7,18,239,176,120,199,127,6,159,3,0,4,237,3,121,52,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7200,2406,4,3,145,114,5,220,213,4,97,2,101,7,18,240,177,125,200,126,6,161,2,0,4,242,3,122,53,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7300,2425,4,3,145,115,5,224,216,4,97,2,106,7,18,242,177,125,203,124,6,161,2,0,4,242,3,122,56,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7400,2438,4,3,151,115,5,225,215,4,97,2,105,7,18,243,179,125,202,124,6,161,2,0,4,247,3,122,57,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7500,2450,4,3,152,116,4,226,214,4,97,2,109,7,18,244,181,125,202,124,6,160,2,0,5,249,3,123,58,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600,2473,4,3,152,115,4,226,218,4,97,2,109,7,18,248,184,125,206,124,7,161,2,0,5,256,2,123,59,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7700,2483,4,3,154,114,4,226,218,4,97,2,109,7,17,250,184,125,206,125,7,162,2,0,5,261,2,124,59,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7800,2483,4,3,154,113,4,226,218,4,97,2,109,7,17,250,184,125,206,123,7,162,2,0,5,264,2,124,59,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7900,2483,4,3,155,115,4,225,216,4,97,1,109,7,16,252,184,127,207,123,7,160,1,0,5,264,2,125,58,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000,2483,4,3,155,115,3,225,216,4,97,1,109,7,16,252,184,127,205,123,7,158,1,0,5,269,2,125,58,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8100,2483,4,3,155,116,3,225,216,4,97,0,111,6,17,250,184,127,205,122,7,158,1,0,5,270,2,125,58,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8200,2482,4,3,157,116,3,225,216,4,97,0,110,5,17,249,185,127,205,121,7,157,1,0,5,271,2,125,58,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8300,2483,4,3,157,116,2,225,217,4,97,0,110,5,17,248,185,126,204,121,7,159,1,0,5,273,2,125,58,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8400,2481,4,3,158,116,2,225,218,4,97,0,110,5,17,248,186,126,205,119,7,159,0,0,5,270,2,125,58,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8500,2481,4,3,157,117,2,227,218,4,97,0,109,5,16,249,186,126,206,119,7,157,0,0,5,272,2,124,57,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600,2483,4,3,157,117,2,227,217,4,97,0,109,5,16,251,186,126,204,118,7,160,0,0,5,273,2,124,57,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8700,2483,4,4,156,117,2,228,215,4,97,0,109,5,16,252,188,126,203,116,7,159,0,0,5,277,1,124,56,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8800,2482,4,4,156,117,2,227,215,4,97,0,109,5,16,251,189,126,206,113,8,159,0,0,5,275,1,125,56,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8900,2482,4,4,157,117,2,227,214,4,97,0,108,5,16,249,189,128,206,113,8,157,0,0,5,279,1,124,56,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000,2481,3,4,157,116,2,227,214,4,97,0,108,5,16,249,190,126,208,112,8,157,0,0,5,280,1,124,56,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9100,2482,3,4,157,116,2,227,214,4,97,0,106,5,16,248,190,128,207,112,8,157,0,0,5,283,1,124,56,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200,2483,3,4,157,116,2,227,214,4,97,0,107,5,16,248,193,128,206,113,8,157,0,0,5,281,1,124,55,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9300,2480,3,4,158,116,2,228,214,4,97,0,106,5,16,245,194,128,206,112,8,157,0,0,5,279,1,125,55,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9400,2483,2,4,157,117,2,229,213,4,97,0,105,5,16,247,193,128,207,111,8,157,0,0,5,284,1,125,54,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9500,2483,2,4,157,116,2,228,214,4,97,0,104,5,17,244,194,130,206,111,8,156,0,0,5,285,1,127,53,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9600,2483,2,4,156,116,2,228,216,4,97,0,102,5,16,243,194,130,207,111,8,156,0,0,5,286,1,127,54,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9700,2482,2,4,156,115,2,228,216,4,97,0,102,5,16,242,193,130,207,111,7,156,0,0,5,288,1,127,55,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9800,2483,2,4,157,116,2,230,213,4,97,0,101,5,16,243,191,130,208,110,7,155,0,0,5,291,1,127,55,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9900,2483,2,4,157,116,2,230,211,4,97,0,101,5,16,241,192,133,208,109,7,156,0,0,5,291,1,128,55,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,2483,2,4,158,116,2,232,212,4,97,0,99,5,16,239,193,133,209,109,7,156,0,0,5,290,0,128,55,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10100,2482,2,4,158,118,2,231,211,4,91,0,101,5,16,237,192,134,212,109,7,156,0,0,5,293,0,127,55,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10200,2483,2,4,159,118,2,233,211,4,88,0,101,5,16,233,192,135,215,108,7,157,0,0,5,293,0,127,56,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10300,2482,2,4,159,118,2,233,210,4,89,0,101,5,16,232,193,135,215,108,7,156,0,0,5,295,0,127,55,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10400,2483,1,4,159,118,2,233,212,4,89,0,100,5,16,233,193,135,215,108,7,157,0,0,5,295,0,127,54,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10500,2479,1,4,161,119,2,233,213,3,87,0,100,5,14,233,193,135,214,107,7,156,0,0,5,293,0,128,55,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10600,2481,1,4,161,120,2,233,215,3,87,0,100,5,14,231,194,134,213,108,7,155,0,0,6,293,0,129,55,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10700,2483,1,4,160,121,2,232,219,3,74,0,100,5,14,233,194,136,217,108,7,153,0,0,6,297,0,130,56,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10800,2483,1,4,158,121,2,232,219,3,73,0,100,4,14,234,195,135,217,107,7,153,0,0,6,301,0,130,57,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10900,2483,1,4,157,121,2,235,221,3,71,0,100,4,14,232,194,135,217,107,7,153,0,0,6,301,0,132,56,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11000,2482,1,4,159,121,2,235,221,4,71,0,102,3,14,231,192,134,218,107,7,152,0,0,6,300,0,132,56,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100,2482,1,4,159,122,2,235,222,4,69,0,103,3,14,229,193,134,217,106,7,152,0,0,6,302,0,132,56,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11200,2483,1,4,160,122,2,235,222,4,70,0,102,3,13,227,194,134,217,106,7,155,0,0,6,301,0,132,56,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11300,2483,1,4,162,121,2,235,224,4,67,0,104,4,14,227,194,135,214,106,7,154,0,0,6,300,0,132,57,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
